Timestamp	current
2018-08-16 04:01:24.700	87.1
2018-08-16 04:02:12.700	0.0
2018-08-16 04:02:15.100	87.1
2018-08-16 04:05:39.100	0.0
2018-08-16 04:05:40.300	87.1
2018-08-16 04:08:09.100	0.4
2018-08-16 04:08:11.500	87.1
2018-08-16 04:21:25.900	0.0
2018-08-16 04:21:28.300	87.1
2018-08-16 04:27:21.100	0.0
2018-08-16 04:27:22.300	87.1
2018-08-16 04:38:34.300	0.0
2018-08-16 04:38:35.500	87.1
2018-08-16 04:44:34.300	0.2
2018-08-16 04:44:35.500	87.1
2018-08-16 05:00:15.100	0.0
2018-08-16 05:00:16.300	87.1
2018-08-16 05:05:43.900	0.0
2018-08-16 05:05:45.100	87.1
2018-08-16 05:06:58.300	0.0
2018-08-16 05:06:59.500	87.1
2018-08-16 05:22:00.700	0.0
2018-08-16 05:22:03.100	87.1
2018-08-16 05:29:27.100	0.0
2018-08-16 05:29:29.500	87.1
2018-08-16 05:30:41.500	0.0
2018-08-16 05:30:43.900	87.1
2018-08-16 06:01:27.100	0.0
2018-08-16 06:01:29.500	87.1
2018-08-16 06:02:58.300	0.0
2018-08-16 06:02:59.500	87.1
2018-08-16 06:07:01.900	0.0
2018-08-16 06:07:04.300	87.1
2018-08-16 06:08:33.100	0.0
2018-08-16 06:08:34.300	87.1
2018-08-16 06:17:47.500	0.0
2018-08-16 06:17:48.700	87.1
2018-08-16 06:21:01.900	0.0
2018-08-16 06:21:03.100	87.1
2018-08-16 06:21:31.900	0.0
2018-08-16 06:21:33.100	87.1
2018-08-16 06:25:33.100	0.0
2018-08-16 06:25:34.300	87.1
2018-08-16 06:28:07.900	0.0
2018-08-16 06:28:09.100	87.1
2018-08-16 06:29:28.300	0.0
2018-08-16 06:29:29.500	87.1
2018-08-16 06:44:46.300	0.0
2018-08-16 06:44:47.500	87.1
2018-08-16 06:47:35.500	0.0
2018-08-16 06:47:36.700	87.1
2018-08-16 06:52:36.700	0.0
2018-08-16 06:52:37.900	87.1
2018-08-16 07:01:52.300	0.0
2018-08-16 07:01:53.500	87.1
2018-08-16 07:04:12.700	0.0
2018-08-16 07:04:13.900	87.1
2018-08-16 07:07:40.300	0.0
2018-08-16 07:07:42.700	87.1
2018-08-16 07:13:24.700	0.0
2018-08-16 07:13:25.900	87.1
2018-08-16 07:15:09.100	0.0
2018-08-16 07:15:10.300	87.1
2018-08-16 07:32:09.100	0.1
2018-08-16 07:32:11.500	87.1
2018-08-16 07:37:43.900	0.0
2018-08-16 07:37:46.300	87.1
2018-08-16 07:38:58.300	0.0
2018-08-16 07:39:00.700	87.1
2018-08-16 07:44:46.300	0.0
2018-08-16 07:44:47.500	87.1
2018-08-16 07:54:59.500	0.0
2018-08-16 07:55:00.700	87.1
2018-08-16 07:59:33.100	0.0
2018-08-16 07:59:34.300	87.1
2018-08-16 08:00:37.900	0.0
2018-08-16 08:00:40.300	87.1
2018-08-16 08:02:29.500	0.0
2018-08-16 08:02:30.700	87.1
2018-08-16 08:10:51.100	0.0
2018-08-16 08:10:52.300	87.1
2018-08-16 08:13:55.900	0.0
2018-08-16 08:13:57.100	87.1
2018-08-16 08:20:41.500	0.0
2018-08-16 08:20:42.700	87.1
2018-08-16 08:27:13.900	0.0
2018-08-16 08:27:15.100	87.1
2018-08-16 08:41:58.300	0.0
2018-08-16 08:41:59.500	87.1
2018-08-16 08:43:18.700	0.0
2018-08-16 08:43:19.900	87.1
2018-08-16 08:47:07.900	0.0
